"input"	"translation"
"PRKCA_amp"	"R-HSA-1433559"
"PRKCA_amp"	"R-HSA-422356"
"PRKCA_amp"	"R-HSA-450531"
"PRKCA_amp"	"R-HSA-76005"
"PRKCA_amp"	"R-HSA-1250196"
"PRKCA_amp"	"R-HSA-9709957"
"PRKCA_amp"	"R-HSA-162582"
"PRKCA_amp"	"R-HSA-1227986"
"PRKCA_amp"	"R-HSA-372790"
"PRKCA_amp"	"R-HSA-376176"
"PRKCA_amp"	"R-HSA-9006934"
"PRKCA_amp"	"R-HSA-194315"
"PRKCA_amp"	"R-HSA-9716542"
"PRKCA_amp"	"R-HSA-1433557"
"PRKCA_amp"	"R-HSA-194138"
"PRKCA_amp"	"R-HSA-195721"
"PRKCA_amp"	"R-HSA-3000170"
"PRKCA_amp"	"R-HSA-2514856"
"PRKCA_amp"	"R-HSA-399719"
"PRKCA_amp"	"R-HSA-416993"
"PRKCA_amp"	"R-HSA-112315"
"PRKCA_amp"	"R-HSA-4420097"
"PRKCA_amp"	"R-HSA-5218921"
"PRKCA_amp"	"R-HSA-2187338"
"PRKCA_amp"	"R-HSA-5099900"
"CD9_amp"	"R-HSA-1300645"
"CD9_amp"	"R-HSA-9824439"
"CD9_amp"	"R-HSA-1643685"
"CD9_amp"	"R-HSA-1187000"
"CD9_amp"	"R-HSA-109582"
"CD9_amp"	"R-HSA-5663205"
"CD9_amp"	"R-HSA-76002"
"CD9_amp"	"R-HSA-114608"
"CD9_amp"	"R-HSA-1474165"
"CD9_amp"	"R-HSA-76005"
"CD9_amp"	"R-HSA-5339562"
"IZUMO1_amp"	"R-HSA-1300645"
"IZUMO1_amp"	"R-HSA-1187000"
"IZUMO1_amp"	"R-HSA-1474165"
"IZUMO2_amp"	"R-HSA-1300645"
"IZUMO2_amp"	"R-HSA-1187000"
"IZUMO2_amp"	"R-HSA-1474165"
"APH1A_amp"	"R-HSA-2122948"
"APH1A_amp"	"R-HSA-977225"
"APH1A_amp"	"R-HSA-422475"
"APH1A_amp"	"R-HSA-204998"
"APH1A_amp"	"R-HSA-2894862"
"APH1A_amp"	"R-HSA-2644606"
"APH1A_amp"	"R-HSA-73887"
"APH1A_amp"	"R-HSA-1266738"
"APH1A_amp"	"R-HSA-1643685"
"APH1A_amp"	"R-HSA-5663202"
"APH1A_amp"	"R-HSA-2682334"
"APH1A_amp"	"R-HSA-3928665"
"APH1A_amp"	"R-HSA-392499"
"APH1A_amp"	"R-HSA-2979096"
"APH1A_amp"	"R-HSA-9013507"
"APH1A_amp"	"R-HSA-9013700"
"APH1A_amp"	"R-HSA-9675108"
"APH1A_amp"	"R-HSA-1251985"
"APH1A_amp"	"R-HSA-193692"
"APH1A_amp"	"R-HSA-162582"
"APH1A_amp"	"R-HSA-1236394"
"APH1A_amp"	"R-HSA-157118"
"APH1A_amp"	"R-HSA-1980143"
"APH1A_amp"	"R-HSA-2894858"
"APH1A_amp"	"R-HSA-2644602"
"APH1A_amp"	"R-HSA-2644603"
"APH1A_amp"	"R-HSA-1980145"
"APH1A_amp"	"R-HSA-9012852"
"APH1A_amp"	"R-HSA-9013694"
"APH1A_amp"	"R-HSA-9006934"
"APH1A_amp"	"R-HSA-193704"
"APH1B_amp"	"R-HSA-2122948"
"APH1B_amp"	"R-HSA-977225"
"APH1B_amp"	"R-HSA-422475"
"APH1B_amp"	"R-HSA-204998"
"APH1B_amp"	"R-HSA-2894862"
"APH1B_amp"	"R-HSA-2644606"
"APH1B_amp"	"R-HSA-73887"
"APH1B_amp"	"R-HSA-1266738"
"APH1B_amp"	"R-HSA-1643685"
"APH1B_amp"	"R-HSA-5663202"
"APH1B_amp"	"R-HSA-2682334"
"APH1B_amp"	"R-HSA-3928665"
"APH1B_amp"	"R-HSA-392499"
"APH1B_amp"	"R-HSA-2979096"
"APH1B_amp"	"R-HSA-9013507"
"APH1B_amp"	"R-HSA-9013700"
"APH1B_amp"	"R-HSA-205043"
"APH1B_amp"	"R-HSA-9675108"
"APH1B_amp"	"R-HSA-9017802"
"APH1B_amp"	"R-HSA-1251985"
"APH1B_amp"	"R-HSA-193692"
"APH1B_amp"	"R-HSA-162582"
"APH1B_amp"	"R-HSA-1236394"
"APH1B_amp"	"R-HSA-157118"
"APH1B_amp"	"R-HSA-1980143"
"APH1B_amp"	"R-HSA-2894858"
"APH1B_amp"	"R-HSA-2644602"
"APH1B_amp"	"R-HSA-2644603"
"APH1B_amp"	"R-HSA-1980145"
"APH1B_amp"	"R-HSA-9012852"
"APH1B_amp"	"R-HSA-9013694"
"APH1B_amp"	"R-HSA-9006934"
"APH1B_amp"	"R-HSA-193704"
"DLL1_amp"	"R-HSA-2122948"
"DLL1_amp"	"R-HSA-2691232"
"DLL1_amp"	"R-HSA-2894862"
"DLL1_amp"	"R-HSA-2644606"
"DLL1_amp"	"R-HSA-2660826"
"DLL1_amp"	"R-HSA-1266738"
"DLL1_amp"	"R-HSA-1643685"
"DLL1_amp"	"R-HSA-5663202"
"DLL1_amp"	"R-HSA-9793380"
"DLL1_amp"	"R-HSA-9758941"
"DLL1_amp"	"R-HSA-74160"
"DLL1_amp"	"R-HSA-212436"
"DLL1_amp"	"R-HSA-9022702"
"DLL1_amp"	"R-HSA-2979096"
"DLL1_amp"	"R-HSA-9013507"
"DLL1_amp"	"R-HSA-73857"
"DLL1_amp"	"R-HSA-162582"
"DLL1_amp"	"R-HSA-157118"
"DLL1_amp"	"R-HSA-1980143"
"DLL1_amp"	"R-HSA-2691230"
"DLL1_amp"	"R-HSA-2894858"
"DLL1_amp"	"R-HSA-2644602"
"DLL1_amp"	"R-HSA-2644603"
"DLL1_amp"	"R-HSA-2660825"
"DLL1_amp"	"R-HSA-1980145"
"DLL1_amp"	"R-HSA-9012852"
"DLL1_amp"	"R-HSA-9824272"
"DLL1_amp"	"R-HSA-8986944"
"DLL4_amp"	"R-HSA-2122948"
"DLL4_amp"	"R-HSA-2691232"
"DLL4_amp"	"R-HSA-2894862"
"DLL4_amp"	"R-HSA-2644606"
"DLL4_amp"	"R-HSA-2660826"
"DLL4_amp"	"R-HSA-1643685"
"DLL4_amp"	"R-HSA-5663202"
"DLL4_amp"	"R-HSA-2979096"
"DLL4_amp"	"R-HSA-9013507"
"DLL4_amp"	"R-HSA-9013700"
"DLL4_amp"	"R-HSA-162582"
"DLL4_amp"	"R-HSA-157118"
"DLL4_amp"	"R-HSA-1980143"
"DLL4_amp"	"R-HSA-2691230"
"DLL4_amp"	"R-HSA-2894858"
"DLL4_amp"	"R-HSA-2644602"
"DLL4_amp"	"R-HSA-2644603"
"DLL4_amp"	"R-HSA-2660825"
"DLL4_amp"	"R-HSA-1980145"
"DLL4_amp"	"R-HSA-9012852"
"DLL4_amp"	"R-HSA-9013694"
"JAG2_amp"	"R-HSA-2122948"
"JAG2_amp"	"R-HSA-2691232"
"JAG2_amp"	"R-HSA-2894862"
"JAG2_amp"	"R-HSA-2644606"
"JAG2_amp"	"R-HSA-2660826"
"JAG2_amp"	"R-HSA-1643685"
"JAG2_amp"	"R-HSA-5663202"
"JAG2_amp"	"R-HSA-2979096"
"JAG2_amp"	"R-HSA-9013507"
"JAG2_amp"	"R-HSA-162582"
"JAG2_amp"	"R-HSA-157118"
"JAG2_amp"	"R-HSA-1980143"
"JAG2_amp"	"R-HSA-2691230"
"JAG2_amp"	"R-HSA-2894858"
"JAG2_amp"	"R-HSA-2644602"
"JAG2_amp"	"R-HSA-2644603"
"JAG2_amp"	"R-HSA-2660825"
"JAG2_amp"	"R-HSA-1980145"
"JAG2_amp"	"R-HSA-9012852"
"MIB2_amp"	"R-HSA-2122948"
"MIB2_amp"	"R-HSA-1280218"
"MIB2_amp"	"R-HSA-983168"
"MIB2_amp"	"R-HSA-983169"
"MIB2_amp"	"R-HSA-2691232"
"MIB2_amp"	"R-HSA-2894862"
"MIB2_amp"	"R-HSA-2644606"
"MIB2_amp"	"R-HSA-73887"
"MIB2_amp"	"R-HSA-1643685"
"MIB2_amp"	"R-HSA-5663202"
"MIB2_amp"	"R-HSA-168256"
"MIB2_amp"	"R-HSA-2979096"
"MIB2_amp"	"R-HSA-9013507"
"MIB2_amp"	"R-HSA-5357905"
"MIB2_amp"	"R-HSA-162582"
"MIB2_amp"	"R-HSA-157118"
"MIB2_amp"	"R-HSA-1980143"
"MIB2_amp"	"R-HSA-2691230"
"MIB2_amp"	"R-HSA-2894858"
"MIB2_amp"	"R-HSA-2644602"
"MIB2_amp"	"R-HSA-2644603"
"MIB2_amp"	"R-HSA-1980145"
"MIB2_amp"	"R-HSA-9012852"
"MIB2_amp"	"R-HSA-75893"
"MIB2_amp"	"R-HSA-5357786"
"NCSTN_amp"	"R-HSA-2122948"
"NCSTN_amp"	"R-HSA-977225"
"NCSTN_amp"	"R-HSA-422475"
"NCSTN_amp"	"R-HSA-204998"
"NCSTN_amp"	"R-HSA-2894862"
"NCSTN_amp"	"R-HSA-2644606"
"NCSTN_amp"	"R-HSA-73887"
"NCSTN_amp"	"R-HSA-1474228"
"NCSTN_amp"	"R-HSA-1266738"
"NCSTN_amp"	"R-HSA-1643685"
"NCSTN_amp"	"R-HSA-5663202"
"NCSTN_amp"	"R-HSA-2682334"
"NCSTN_amp"	"R-HSA-3928665"
"NCSTN_amp"	"R-HSA-1474244"
"NCSTN_amp"	"R-HSA-168256"
"NCSTN_amp"	"R-HSA-168249"
"NCSTN_amp"	"R-HSA-392499"
"NCSTN_amp"	"R-HSA-2979096"
"NCSTN_amp"	"R-HSA-9013507"
"NCSTN_amp"	"R-HSA-9013700"
"NCSTN_amp"	"R-HSA-205043"
"NCSTN_amp"	"R-HSA-9675108"
"NCSTN_amp"	"R-HSA-6798695"
"NCSTN_amp"	"R-HSA-9017802"
"NCSTN_amp"	"R-HSA-1251985"
"NCSTN_amp"	"R-HSA-193692"
"NCSTN_amp"	"R-HSA-162582"
"NCSTN_amp"	"R-HSA-1236394"
"NCSTN_amp"	"R-HSA-157118"
"NCSTN_amp"	"R-HSA-1980143"
"NCSTN_amp"	"R-HSA-2894858"
"NCSTN_amp"	"R-HSA-2644602"
"NCSTN_amp"	"R-HSA-2644603"
"NCSTN_amp"	"R-HSA-1980145"
"NCSTN_amp"	"R-HSA-9012852"
"NCSTN_amp"	"R-HSA-9013694"
"NCSTN_amp"	"R-HSA-9006934"
"NCSTN_amp"	"R-HSA-193704"
"CDK5_amp"	"R-HSA-9032845"
"CDK5_amp"	"R-HSA-422475"
"CDK5_amp"	"R-HSA-180024"
"CDK5_amp"	"R-HSA-9734009"
"CDK5_amp"	"R-HSA-8862803"
"CDK5_amp"	"R-HSA-1266738"
"CDK5_amp"	"R-HSA-1643685"
"CDK5_amp"	"R-HSA-9645723"
"CDK5_amp"	"R-HSA-983231"
"CDK5_amp"	"R-HSA-418594"
"CDK5_amp"	"R-HSA-388396"
"CDK5_amp"	"R-HSA-74160"
"CDK5_amp"	"R-HSA-212436"
"CDK5_amp"	"R-HSA-109582"
"CDK5_amp"	"R-HSA-9031628"
"CDK5_amp"	"R-HSA-9768919"
"CDK5_amp"	"R-HSA-9675108"
"CDK5_amp"	"R-HSA-8863678"
"CDK5_amp"	"R-HSA-198725"
"CDK5_amp"	"R-HSA-111885"
"CDK5_amp"	"R-HSA-73857"
"CDK5_amp"	"R-HSA-5633007"
"CDK5_amp"	"R-HSA-6804756"
"CDK5_amp"	"R-HSA-373755"
"CDK5_amp"	"R-HSA-162582"
"CDK5_amp"	"R-HSA-372790"
"CDK5_amp"	"R-HSA-187037"
"CDK5_amp"	"R-HSA-9006115"
"CDK5_amp"	"R-HSA-166520"
"CDK5_amp"	"R-HSA-9006934"
"CDK5_amp"	"R-HSA-9634815"
"CDK5_amp"	"R-HSA-3700989"
"RAC1_amp"	"R-HSA-9032845"
"RAC1_amp"	"R-HSA-9032500"
"RAC1_amp"	"R-HSA-442755"
"RAC1_amp"	"R-HSA-428540"
"RAC1_amp"	"R-HSA-9619229"
"RAC1_amp"	"R-HSA-1280218"
"RAC1_amp"	"R-HSA-422475"
"RAC1_amp"	"R-HSA-9748787"
"RAC1_amp"	"R-HSA-3858494"
"RAC1_amp"	"R-HSA-389356"
"RAC1_amp"	"R-HSA-389359"
"RAC1_amp"	"R-HSA-204998"
"RAC1_amp"	"R-HSA-2219530"
"RAC1_amp"	"R-HSA-388841"
"RAC1_amp"	"R-HSA-2172127"
"RAC1_amp"	"R-HSA-2424491"
"RAC1_amp"	"R-HSA-418885"
"RAC1_amp"	"R-HSA-376172"
"RAC1_amp"	"R-HSA-73887"
"RAC1_amp"	"R-HSA-1266738"
"RAC1_amp"	"R-HSA-1643685"
"RAC1_amp"	"R-HSA-5663202"
"RAC1_amp"	"R-HSA-9748784"
"RAC1_amp"	"R-HSA-2682334"
"RAC1_amp"	"R-HSA-3928665"
"RAC1_amp"	"R-HSA-3928662"
"RAC1_amp"	"R-HSA-3928664"
"RAC1_amp"	"R-HSA-2871796"
"RAC1_amp"	"R-HSA-9664422"
"RAC1_amp"	"R-HSA-983231"
"RAC1_amp"	"R-HSA-2454202"
"RAC1_amp"	"R-HSA-2029480"
"RAC1_amp"	"R-HSA-114604"
"RAC1_amp"	"R-HSA-162906"
"RAC1_amp"	"R-HSA-109582"
"RAC1_amp"	"R-HSA-162909"
"RAC1_amp"	"R-HSA-168256"
"RAC1_amp"	"R-HSA-428543"
"RAC1_amp"	"R-HSA-5663205"
"RAC1_amp"	"R-HSA-168249"
"RAC1_amp"	"R-HSA-9006925"
"RAC1_amp"	"R-HSA-9664420"
"RAC1_amp"	"R-HSA-373760"
"RAC1_amp"	"R-HSA-9658195"
"RAC1_amp"	"R-HSA-9664417"
"RAC1_amp"	"R-HSA-5683057"
"RAC1_amp"	"R-HSA-5687128"
"RAC1_amp"	"R-HSA-8875555"
"RAC1_amp"	"R-HSA-8875878"
"RAC1_amp"	"R-HSA-199991"
"RAC1_amp"	"R-HSA-193648"
"RAC1_amp"	"R-HSA-9032759"
"RAC1_amp"	"R-HSA-164944"
"RAC1_amp"	"R-HSA-199418"
"RAC1_amp"	"R-HSA-9675108"
"RAC1_amp"	"R-HSA-373752"
"RAC1_amp"	"R-HSA-112316"
"RAC1_amp"	"R-HSA-112314"
"RAC1_amp"	"R-HSA-6798695"
"RAC1_amp"	"R-HSA-4086400"
"RAC1_amp"	"R-HSA-2219528"
"RAC1_amp"	"R-HSA-6811558"
"RAC1_amp"	"R-HSA-1257604"
"RAC1_amp"	"R-HSA-8849471"
"RAC1_amp"	"R-HSA-9664407"
"RAC1_amp"	"R-HSA-9824443"
"RAC1_amp"	"R-HSA-76002"
"RAC1_amp"	"R-HSA-438064"
"RAC1_amp"	"R-HSA-9013149"
"RAC1_amp"	"R-HSA-195258"
"RAC1_amp"	"R-HSA-9012999"
"RAC1_amp"	"R-HSA-5663220"
"RAC1_amp"	"R-HSA-5668599"
"RAC1_amp"	"R-HSA-5663213"
"RAC1_amp"	"R-HSA-5625900"
"RAC1_amp"	"R-HSA-5626467"
"RAC1_amp"	"R-HSA-5625970"
"RAC1_amp"	"R-HSA-5627123"
"RAC1_amp"	"R-HSA-5625740"
"RAC1_amp"	"R-HSA-2029482"
"RAC1_amp"	"R-HSA-399955"
"RAC1_amp"	"R-HSA-399954"
"RAC1_amp"	"R-HSA-400685"
"RAC1_amp"	"R-HSA-416550"
"RAC1_amp"	"R-HSA-373755"
"RAC1_amp"	"R-HSA-162582"
"RAC1_amp"	"R-HSA-445144"
"RAC1_amp"	"R-HSA-6806834"
"RAC1_amp"	"R-HSA-9006115"
"RAC1_amp"	"R-HSA-166520"
"RAC1_amp"	"R-HSA-9006927"
"RAC1_amp"	"R-HSA-8848021"
"RAC1_amp"	"R-HSA-376176"
"RAC1_amp"	"R-HSA-9006934"
"RAC1_amp"	"R-HSA-194315"
"RAC1_amp"	"R-HSA-9716542"
"RAC1_amp"	"R-HSA-1433557"
"RAC1_amp"	"R-HSA-194138"
"RAC1_amp"	"R-HSA-195721"
"RAC1_amp"	"R-HSA-164952"
"RAC1_amp"	"R-HSA-1445148"
"RAC1_amp"	"R-HSA-112315"
"RAC1_amp"	"R-HSA-4420097"
"RAC1_amp"	"R-HSA-5218920"
"RAC1_amp"	"R-HSA-5653656"
"RAC1_amp"	"R-HSA-9824446"
"RAC1_amp"	"R-HSA-9673324"
"RAC1_amp"	"R-HSA-193704"
"FRS2_amp"	"R-HSA-9028731"
"FRS2_amp"	"R-HSA-422475"
"FRS2_amp"	"R-HSA-2219530"
"FRS2_amp"	"R-HSA-1266738"
"FRS2_amp"	"R-HSA-1643685"
"FRS2_amp"	"R-HSA-5663202"
"FRS2_amp"	"R-HSA-5654687"
"FRS2_amp"	"R-HSA-5654696"
"FRS2_amp"	"R-HSA-5654708"
"FRS2_amp"	"R-HSA-5654716"
"FRS2_amp"	"R-HSA-5654693"
"FRS2_amp"	"R-HSA-5654700"
"FRS2_amp"	"R-HSA-5654706"
"FRS2_amp"	"R-HSA-5654712"
"FRS2_amp"	"R-HSA-170968"
"FRS2_amp"	"R-HSA-2428924"
"FRS2_amp"	"R-HSA-112399"
"FRS2_amp"	"R-HSA-2428928"
"FRS2_amp"	"R-HSA-74751"
"FRS2_amp"	"R-HSA-9006925"
"FRS2_amp"	"R-HSA-5683057"
"FRS2_amp"	"R-HSA-5684996"
"FRS2_amp"	"R-HSA-5654726"
"FRS2_amp"	"R-HSA-5654727"
"FRS2_amp"	"R-HSA-5654732"
"FRS2_amp"	"R-HSA-5654733"
"FRS2_amp"	"R-HSA-199418"
"FRS2_amp"	"R-HSA-9675108"
"FRS2_amp"	"R-HSA-5654689"
"FRS2_amp"	"R-HSA-5654695"
"FRS2_amp"	"R-HSA-5654710"
"FRS2_amp"	"R-HSA-5654720"
"FRS2_amp"	"R-HSA-109704"
"FRS2_amp"	"R-HSA-2219528"
"FRS2_amp"	"R-HSA-6811558"
"FRS2_amp"	"R-HSA-1257604"
"FRS2_amp"	"R-HSA-169893"
"FRS2_amp"	"R-HSA-5673001"
"FRS2_amp"	"R-HSA-8853659"
"FRS2_amp"	"R-HSA-9012999"
"FRS2_amp"	"R-HSA-9696273"
"FRS2_amp"	"R-HSA-9696270"
"FRS2_amp"	"R-HSA-162582"
"FRS2_amp"	"R-HSA-201556"
"FRS2_amp"	"R-HSA-9725370"
"FRS2_amp"	"R-HSA-9700206"
"FRS2_amp"	"R-HSA-190236"
"FRS2_amp"	"R-HSA-1226099"
"FRS2_amp"	"R-HSA-5654736"
"FRS2_amp"	"R-HSA-5655302"
"FRS2_amp"	"R-HSA-5654738"
"FRS2_amp"	"R-HSA-5655253"
"FRS2_amp"	"R-HSA-5654741"
"FRS2_amp"	"R-HSA-5655332"
"FRS2_amp"	"R-HSA-5654743"
"FRS2_amp"	"R-HSA-5655291"
"FRS2_amp"	"R-HSA-74752"
"FRS2_amp"	"R-HSA-187037"
"FRS2_amp"	"R-HSA-9006115"
"FRS2_amp"	"R-HSA-166520"
"FRS2_amp"	"R-HSA-9006934"
"FRS2_amp"	"R-HSA-194315"
"FRS2_amp"	"R-HSA-9716542"
"FRS2_amp"	"R-HSA-2404192"
"FRS2_amp"	"R-HSA-187687"
"GRB2_amp"	"R-HSA-9028731"
"GRB2_amp"	"R-HSA-9028335"
"GRB2_amp"	"R-HSA-9026519"
"GRB2_amp"	"R-HSA-1280218"
"GRB2_amp"	"R-HSA-983695"
"GRB2_amp"	"R-HSA-422475"
"GRB2_amp"	"R-HSA-9824439"
"GRB2_amp"	"R-HSA-389356"
"GRB2_amp"	"R-HSA-389359"
"GRB2_amp"	"R-HSA-8856825"
"GRB2_amp"	"R-HSA-202733"
"GRB2_amp"	"R-HSA-1500931"
"GRB2_amp"	"R-HSA-8856828"
"GRB2_amp"	"R-HSA-2219530"
"GRB2_amp"	"R-HSA-5637810"
"GRB2_amp"	"R-HSA-1236382"
"GRB2_amp"	"R-HSA-9634285"
"GRB2_amp"	"R-HSA-388841"
"GRB2_amp"	"R-HSA-1280215"
"GRB2_amp"	"R-HSA-2172127"
"GRB2_amp"	"R-HSA-2424491"
"GRB2_amp"	"R-HSA-1266738"
"GRB2_amp"	"R-HSA-1643685"
"GRB2_amp"	"R-HSA-5663202"
"GRB2_amp"	"R-HSA-186763"
"GRB2_amp"	"R-HSA-5654687"
"GRB2_amp"	"R-HSA-5654696"
"GRB2_amp"	"R-HSA-5654708"
"GRB2_amp"	"R-HSA-5654716"
"GRB2_amp"	"R-HSA-2179392"
"GRB2_amp"	"R-HSA-182971"
"GRB2_amp"	"R-HSA-9027284"
"GRB2_amp"	"R-HSA-2871809"
"GRB2_amp"	"R-HSA-2871796"
"GRB2_amp"	"R-HSA-9664422"
"GRB2_amp"	"R-HSA-1839124"
"GRB2_amp"	"R-HSA-9607240"
"GRB2_amp"	"R-HSA-9682385"
"GRB2_amp"	"R-HSA-5654693"
"GRB2_amp"	"R-HSA-5654700"
"GRB2_amp"	"R-HSA-5654706"
"GRB2_amp"	"R-HSA-5654712"
"GRB2_amp"	"R-HSA-2454202"
"GRB2_amp"	"R-HSA-2029480"
"GRB2_amp"	"R-HSA-416476"
"GRB2_amp"	"R-HSA-180292"
"GRB2_amp"	"R-HSA-388396"
"GRB2_amp"	"R-HSA-179812"
"GRB2_amp"	"R-HSA-1963640"
"GRB2_amp"	"R-HSA-354194"
"GRB2_amp"	"R-HSA-881907"
"GRB2_amp"	"R-HSA-109582"
"GRB2_amp"	"R-HSA-2428924"
"GRB2_amp"	"R-HSA-112399"
"GRB2_amp"	"R-HSA-2428928"
"GRB2_amp"	"R-HSA-168256"
"GRB2_amp"	"R-HSA-5663205"
"GRB2_amp"	"R-HSA-8875360"
"GRB2_amp"	"R-HSA-168249"
"GRB2_amp"	"R-HSA-74751"
"GRB2_amp"	"R-HSA-354192"
"GRB2_amp"	"R-HSA-912526"
"GRB2_amp"	"R-HSA-8983432"
"GRB2_amp"	"R-HSA-451927"
"GRB2_amp"	"R-HSA-512988"
"GRB2_amp"	"R-HSA-9006925"
"GRB2_amp"	"R-HSA-9658195"
"GRB2_amp"	"R-HSA-9664417"
"GRB2_amp"	"R-HSA-8876384"
"GRB2_amp"	"R-HSA-5683057"
"GRB2_amp"	"R-HSA-5684996"
"GRB2_amp"	"R-HSA-8851907"
"GRB2_amp"	"R-HSA-8865999"
"GRB2_amp"	"R-HSA-8875555"
"GRB2_amp"	"R-HSA-8875878"
"GRB2_amp"	"R-HSA-8875656"
"GRB2_amp"	"R-HSA-199991"
"GRB2_amp"	"R-HSA-375165"
"GRB2_amp"	"R-HSA-5654726"
"GRB2_amp"	"R-HSA-5654727"
"GRB2_amp"	"R-HSA-5654732"
"GRB2_amp"	"R-HSA-5654733"
"GRB2_amp"	"R-HSA-6807004"
"GRB2_amp"	"R-HSA-199418"
"GRB2_amp"	"R-HSA-9675108"
"GRB2_amp"	"R-HSA-5654689"
"GRB2_amp"	"R-HSA-5654695"
"GRB2_amp"	"R-HSA-5654710"
"GRB2_amp"	"R-HSA-5654720"
"GRB2_amp"	"R-HSA-109704"
"GRB2_amp"	"R-HSA-1963642"
"GRB2_amp"	"R-HSA-2219528"
"GRB2_amp"	"R-HSA-6811558"
"GRB2_amp"	"R-HSA-1257604"
"GRB2_amp"	"R-HSA-9664407"
"GRB2_amp"	"R-HSA-9824443"
"GRB2_amp"	"R-HSA-76009"
"GRB2_amp"	"R-HSA-76002"
"GRB2_amp"	"R-HSA-9679191"
"GRB2_amp"	"R-HSA-5673001"
"GRB2_amp"	"R-HSA-8853659"
"GRB2_amp"	"R-HSA-195258"
"GRB2_amp"	"R-HSA-9012999"
"GRB2_amp"	"R-HSA-5663213"
"GRB2_amp"	"R-HSA-9013420"
"GRB2_amp"	"R-HSA-1433559"
"GRB2_amp"	"R-HSA-2029482"
"GRB2_amp"	"R-HSA-912631"
"GRB2_amp"	"R-HSA-2730905"
"GRB2_amp"	"R-HSA-9679506"
"GRB2_amp"	"R-HSA-5654688"
"GRB2_amp"	"R-HSA-5654699"
"GRB2_amp"	"R-HSA-5654704"
"GRB2_amp"	"R-HSA-5654719"
"GRB2_amp"	"R-HSA-180336"
"GRB2_amp"	"R-HSA-1250196"
"GRB2_amp"	"R-HSA-1250347"
"GRB2_amp"	"R-HSA-9645135"
"GRB2_amp"	"R-HSA-9702518"
"GRB2_amp"	"R-HSA-162582"
"GRB2_amp"	"R-HSA-74749"
"GRB2_amp"	"R-HSA-391160"
"GRB2_amp"	"R-HSA-9725370"
"GRB2_amp"	"R-HSA-9700206"
"GRB2_amp"	"R-HSA-9680350"
"GRB2_amp"	"R-HSA-9674555"
"GRB2_amp"	"R-HSA-177929"
"GRB2_amp"	"R-HSA-1643713"
"GRB2_amp"	"R-HSA-5637812"
"GRB2_amp"	"R-HSA-1227986"
"GRB2_amp"	"R-HSA-9665348"
"GRB2_amp"	"R-HSA-9664565"
"GRB2_amp"	"R-HSA-9665686"
"GRB2_amp"	"R-HSA-1227990"
"GRB2_amp"	"R-HSA-1236394"
"GRB2_amp"	"R-HSA-9006335"
"GRB2_amp"	"R-HSA-190236"
"GRB2_amp"	"R-HSA-1226099"
"GRB2_amp"	"R-HSA-5654736"
"GRB2_amp"	"R-HSA-5655302"
"GRB2_amp"	"R-HSA-5654738"
"GRB2_amp"	"R-HSA-5655253"
"GRB2_amp"	"R-HSA-5654741"
"GRB2_amp"	"R-HSA-5655332"
"GRB2_amp"	"R-HSA-5654743"
"GRB2_amp"	"R-HSA-5655291"
"GRB2_amp"	"R-HSA-9703648"
"GRB2_amp"	"R-HSA-9703465"
"GRB2_amp"	"R-HSA-372790"
"GRB2_amp"	"R-HSA-74752"
"GRB2_amp"	"R-HSA-449147"
"GRB2_amp"	"R-HSA-9669938"
"GRB2_amp"	"R-HSA-5637815"
"GRB2_amp"	"R-HSA-6806834"
"GRB2_amp"	"R-HSA-187037"
"GRB2_amp"	"R-HSA-9006115"
"GRB2_amp"	"R-HSA-9034015"
"GRB2_amp"	"R-HSA-166520"
"GRB2_amp"	"R-HSA-186797"
"GRB2_amp"	"R-HSA-9671555"
"GRB2_amp"	"R-HSA-9006934"
"GRB2_amp"	"R-HSA-194315"
"GRB2_amp"	"R-HSA-9716542"
"GRB2_amp"	"R-HSA-1433557"
"GRB2_amp"	"R-HSA-2404192"
"GRB2_amp"	"R-HSA-1839117"
"GRB2_amp"	"R-HSA-9670439"
"GRB2_amp"	"R-HSA-983705"
"GRB2_amp"	"R-HSA-187687"
"GRB2_amp"	"R-HSA-1295596"
"GRB2_amp"	"R-HSA-210993"
"GRB2_amp"	"R-HSA-5653656"
"GRB2_amp"	"R-HSA-9824446"
"HRAS_amp"	"R-HSA-9028731"
"HRAS_amp"	"R-HSA-9026519"
"HRAS_amp"	"R-HSA-9034864"
"HRAS_amp"	"R-HSA-442755"
"HRAS_amp"	"R-HSA-1280218"
"HRAS_amp"	"R-HSA-422475"
"HRAS_amp"	"R-HSA-5621481"
"HRAS_amp"	"R-HSA-5621575"
"HRAS_amp"	"R-HSA-442742"
"HRAS_amp"	"R-HSA-202733"
"HRAS_amp"	"R-HSA-5637810"
"HRAS_amp"	"R-HSA-1236382"
"HRAS_amp"	"R-HSA-9634285"
"HRAS_amp"	"R-HSA-1280215"
"HRAS_amp"	"R-HSA-2172127"
"HRAS_amp"	"R-HSA-2424491"
"HRAS_amp"	"R-HSA-1266738"
"HRAS_amp"	"R-HSA-1643685"
"HRAS_amp"	"R-HSA-5663202"
"HRAS_amp"	"R-HSA-186763"
"HRAS_amp"	"R-HSA-1168372"
"HRAS_amp"	"R-HSA-5654687"
"HRAS_amp"	"R-HSA-5654696"
"HRAS_amp"	"R-HSA-5654708"
"HRAS_amp"	"R-HSA-5654716"
"HRAS_amp"	"R-HSA-2179392"
